#Risvollan, 123.38.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2020-03-19 11:00:00Z;0,004684721;0;2
2020-03-20 11:00:00Z;0,003419706;0;2
2020-03-21 11:00:00Z;0,00209403;0;2
2020-03-22 11:00:00Z;0,001703093;0;2
2020-03-23 11:00:00Z;0,001656914;0;2
2020-03-24 11:00:00Z;0,003448057;0;2
2020-03-25 11:00:00Z;0,007804976;0;2
2020-03-26 11:00:00Z;0,005230119;0;2
2020-03-27 11:00:00Z;0,004868436;0;2
2020-03-28 11:00:00Z;0,003380137;0;2
2020-03-29 11:00:00Z;0,002371;0;2
2020-03-30 11:00:00Z;0,00244465;1;2
2020-03-31 11:00:00Z;0,02411198;0;2
2020-04-01 11:00:00Z;0,01957399;0;2
2020-04-02 11:00:00Z;0,008988768;0;2
2020-04-03 11:00:00Z;0,004465253;0;2
2020-04-04 11:00:00Z;0,003099013;0;2
2020-04-05 11:00:00Z;0,002707155;0;2
2020-04-06 11:00:00Z;0,009059808;0;2
2020-04-07 11:00:00Z;0,009119388;0;2
2020-04-08 11:00:00Z;0,00727925;0;2
2020-04-09 11:00:00Z;0,008990632;0;2
2020-04-10 11:00:00Z;0,0114227;0;2
2020-04-11 11:00:00Z;0,007751061;0;2
2020-04-12 11:00:00Z;0,008525806;0;2
2020-04-13 11:00:00Z;0,006809317;0;2
2020-04-14 11:00:00Z;0,0164154;0;2
2020-04-15 11:00:00Z;0,03714954;0;2
2020-04-16 11:00:00Z;0,01563965;0;2
2020-04-17 11:00:00Z;0,009204742;0;2
2020-04-18 11:00:00Z;0,005238315;0;2
2020-04-19 11:00:00Z;0,003563304;0;2
2020-04-20 11:00:00Z;0,002666522;0;2
2020-04-21 11:00:00Z;0,002092693;1;2
2020-04-22 11:00:00Z;0,001753223;0;2
2020-04-23 11:00:00Z;0,00164244;0;2
2020-04-24 11:00:00Z;0,002673027;0;2
2020-04-25 11:00:00Z;0,001786288;0;2
